2017-04-22 20:32:57,382 [1]INFO  ASP.global_asax - ÏµÍ³Æô¶¯
2017-04-22 20:34:18,560 [6]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:18,571 [6]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_4_0_, this_.RoleID as RoleID2_4_0_, this_.MenuID as MenuID3_4_0_ FROM AppRoleMenu this_ WHERE this_.RoleID = @p0 ORDER BY this_.ID desc
2017-04-22 20:34:18,583 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,598 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,611 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,622 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,634 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,646 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,656 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,663 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,671 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,678 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,684 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,708 [12]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:18,720 [12]INFO  NHibernate.Loader.Loader - SELECT dept0_.ID as ID1_5_0_, dept0_.Code as Code2_5_0_, dept0_.Name as Name3_5_0_, dept0_.Type as Type4_5_0_, dept0_.AddTime as AddTim5_5_0_, dept0_.Sort as Sort6_5_0_, dept0_.Status as Status7_5_0_, dept0_.Comment as Commen8_5_0_, dept0_.PID as PID9_5_0_, dept0_.AddUserID as AddUs10_5_0_ FROM AppDept dept0_ WHERE dept0_.ID=@p0
2017-04-22 20:34:18,728 [12]INFO  NHibernate.Loader.Loader - SELECT role0_.ID as ID1_9_0_, role0_.Code as Code2_9_0_, role0_.Name as Name3_9_0_, role0_.Sort as Sort4_9_0_, role0_.Status as Status5_9_0_, role0_.Comment as Commen6_9_0_ FROM AppRole role0_ WHERE role0_.ID=@p0
2017-04-22 20:34:18,739 [12]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:18,749 [12]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:18,763 [12]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_4_0_, this_.RoleID as RoleID2_4_0_, this_.MenuID as MenuID3_4_0_ FROM AppRoleMenu this_ WHERE this_.RoleID = @p0 ORDER BY this_.ID desc
2017-04-22 20:34:18,773 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,787 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,799 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,813 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,824 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,835 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,849 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,862 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,872 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,882 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:18,893 [12]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,223 [6]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:19,235 [6]INFO  NHibernate.Loader.Loader - SELECT dept0_.ID as ID1_5_0_, dept0_.Code as Code2_5_0_, dept0_.Name as Name3_5_0_, dept0_.Type as Type4_5_0_, dept0_.AddTime as AddTim5_5_0_, dept0_.Sort as Sort6_5_0_, dept0_.Status as Status7_5_0_, dept0_.Comment as Commen8_5_0_, dept0_.PID as PID9_5_0_, dept0_.AddUserID as AddUs10_5_0_ FROM AppDept dept0_ WHERE dept0_.ID=@p0
2017-04-22 20:34:19,245 [6]INFO  NHibernate.Loader.Loader - SELECT role0_.ID as ID1_9_0_, role0_.Code as Code2_9_0_, role0_.Name as Name3_9_0_, role0_.Sort as Sort4_9_0_, role0_.Status as Status5_9_0_, role0_.Comment as Commen6_9_0_ FROM AppRole role0_ WHERE role0_.ID=@p0
2017-04-22 20:34:19,263 [6]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:19,275 [6]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:19,285 [6]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_4_0_, this_.RoleID as RoleID2_4_0_, this_.MenuID as MenuID3_4_0_ FROM AppRoleMenu this_ WHERE this_.RoleID = @p0 ORDER BY this_.ID desc
2017-04-22 20:34:19,299 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,309 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,319 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,330 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,341 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,351 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,359 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,367 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,375 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,382 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,392 [6]INFO  NHibernate.Loader.Loader - SELECT menu0_.ID as ID1_1_0_, menu0_.Code as Code2_1_0_, menu0_.Name as Name3_1_0_, menu0_.UrlType as UrlTyp4_1_0_, menu0_.Url as Url5_1_0_, menu0_.IconType as IconTy6_1_0_, menu0_.Icon as Icon7_1_0_, menu0_.Sort as Sort8_1_0_, menu0_.Status as Status9_1_0_, menu0_.Comment as Comme10_1_0_, menu0_.PID as PID11_1_0_ FROM AppMenu menu0_ WHERE menu0_.ID=@p0
2017-04-22 20:34:19,890 [11]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
2017-04-22 20:34:19,901 [11]INFO  NHibernate.Loader.Loader - SELECT dept0_.ID as ID1_5_0_, dept0_.Code as Code2_5_0_, dept0_.Name as Name3_5_0_, dept0_.Type as Type4_5_0_, dept0_.AddTime as AddTim5_5_0_, dept0_.Sort as Sort6_5_0_, dept0_.Status as Status7_5_0_, dept0_.Comment as Commen8_5_0_, dept0_.PID as PID9_5_0_, dept0_.AddUserID as AddUs10_5_0_ FROM AppDept dept0_ WHERE dept0_.ID=@p0
2017-04-22 20:34:19,915 [11]INFO  NHibernate.Loader.Loader - SELECT role0_.ID as ID1_9_0_, role0_.Code as Code2_9_0_, role0_.Name as Name3_9_0_, role0_.Sort as Sort4_9_0_, role0_.Status as Status5_9_0_, role0_.Comment as Commen6_9_0_ FROM AppRole role0_ WHERE role0_.ID=@p0
2017-04-22 20:34:19,923 [11]INFO  NHibernate.Loader.Loader - SELECT this_.ID as ID1_10_0_, this_.Username as Usern2_10_0_, this_.Password as Passw3_10_0_, this_.Name as Name4_10_0_, this_.Sex as Sex5_10_0_, this_.Duty as Duty6_10_0_, this_.Phone as Phone7_10_0_, this_.Email as Email8_10_0_, this_.Birthday as Birth9_10_0_, this_.Address as Addr10_10_0_, this_.FaceUrl as Face11_10_0_, this_.AddTime as AddT12_10_0_, this_.Sort as Sort13_10_0_, this_.Status as Stat14_10_0_, this_.Comment as Comm15_10_0_, this_.isAdmin as isAd16_10_0_, this_.DeptID as Dept17_10_0_, this_.RoleID as Role18_10_0_ FROM AppUser this_ WHERE this_.ID = @p0
